,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
15,2018-11-30,20:45,Ligue 1,Matchweek 15,Fri,Home,W,3,0,Nantes,2.4,0.3,64.0,21884.0,Stéphane Ruffier,4-2-3-1,Jérôme Brisard,Match Report,,16.0,4.0,16.2,1.0,0.0,0.0,2019,Saint Etienne
16,2018-12-05,19:00,Ligue 1,Matchweek 16,Wed,Away,L,2,3,Bordeaux,2.0,2.1,53.0,23375.0,Stéphane Ruffier,4-2-3-1,Clément Turpin,Match Report,,14.0,4.0,16.9,1.0,0.0,0.0,2019,Saint Etienne
17,2018-12-16,17:00,Ligue 1,Matchweek 18,Sun,Away,D,1,1,Nice,1.1,2.4,41.0,19250.0,Loïc Perrin,3-4-1-2,Thomas Léonard,Match Report,,11.0,4.0,15.1,1.0,0.0,0.0,2019,Saint Etienne
18,2018-12-22,21:00,Ligue 1,Matchweek 19,Sat,Home,W,3,0,Dijon,1.9,0.8,52.0,26215.0,Loïc Perrin,3-4-3,Eric Wattellier,Match Report,,18.0,7.0,19.4,1.0,0.0,0.0,2019,Saint Etienne
20,2019-01-12,20:00,Ligue 1,Matchweek 20,Sat,Away,W,1,0,Guingamp,0.6,0.7,54.0,15342.0,Loïc Perrin,3-4-1-2,Karim Abed,Match Report,,4.0,2.0,19.5,1.0,0.0,0.0,2019,Saint Etienne
21,2019-01-16,21:00,Ligue 1,Matchweek 17,Wed,Home,W,2,1,Marseille,2.1,1.0,53.0,28146.0,Loïc Perrin,3-4-1-2,Antony Gautier,Match Report,,10.0,4.0,17.5,0.0,1.0,1.0,2019,Saint Etienne
22,2019-01-20,21:00,Ligue 1,Matchweek 21,Sun,Home,L,1,2,Lyon,2.4,2.0,36.0,41594.0,Loïc Perrin,3-4-1-2,Benoît Bastien,Match Report,,15.0,8.0,18.3,0.0,0.0,0.0,2019,Saint Etienne
24,2019-01-30,21:00,Ligue 1,Matchweek 22,Wed,Away,D,1,1,Nantes,1.8,1.7,48.0,28748.0,Loïc Perrin,3-4-3,Franck Schneider,Match Report,,10.0,3.0,16.5,0.0,0.0,0.0,2019,Saint Etienne
25,2019-02-10,17:00,Ligue 1,Matchweek 24,Sun,Away,L,0,3,Rennes,1.5,2.5,58.0,24230.0,Loïc Perrin,3-4-1-2,Johan Hamel,Match Report,,15.0,3.0,17.5,1.0,0.0,0.0,2019,Saint Etienne
26,2019-02-13,19:00,Ligue 1,Matchweek 23,Wed,Home,W,2,1,Strasbourg,1.6,0.7,63.0,16406.0,Loïc Perrin,3-4-1-2,Jérôme Brisard,Match Report,,11.0,5.0,18.0,1.0,0.0,0.0,2019,Saint Etienne
27,2019-02-17,21:00,Ligue 1,Matchweek 25,Sun,Home,L,0,1,Paris S-G,0.6,1.5,43.0,39652.0,Loïc Perrin,3-4-1-2,Benoît Bastien,Match Report,,11.0,2.0,16.7,0.0,0.0,0.0,2019,Saint Etienne
28,2019-02-22,19:00,Ligue 1,Matchweek 26,Fri,Away,W,1,0,Dijon,1.1,0.5,56.0,13511.0,Loïc Perrin,3-4-1-2,Karim Abed,Match Report,,16.0,6.0,21.1,0.0,0.0,0.0,2019,Saint Etienne
29,2019-03-03,21:00,Ligue 1,Matchweek 27,Sun,Away,L,0,2,Marseille,0.4,2.5,54.0,57337.0,Loïc Perrin,3-4-1-2,Clément Turpin,Match Report,,6.0,1.0,15.4,0.0,0.0,0.0,2019,Saint Etienne
30,2019-03-10,15:00,Ligue 1,Matchweek 28,Sun,Home,L,0,1,Lille,0.3,1.8,54.0,26648.0,Stéphane Ruffier,4-2-3-1,Mikael Lesage,Match Report,,6.0,1.0,17.8,0.0,0.0,0.0,2019,Saint Etienne
31,2019-03-16,20:00,Ligue 1,Matchweek 29,Sat,Away,W,5,0,Caen,1.9,0.1,52.0,18276.0,Stéphane Ruffier,4-2-3-1,Florent Batta,Match Report,,13.0,7.0,14.4,0.0,0.0,0.0,2019,Saint Etienne
32,2019-04-01,20:30,Ligue 1,Matchweek 30,Mon,Home,W,2,1,Nîmes,2.2,1.5,60.0,22595.0,Stéphane Ruffier,4-2-3-1,Karim Abed,Match Report,,14.0,9.0,15.5,0.0,0.0,0.0,2019,Saint Etienne
33,2019-04-06,20:00,Ligue 1,Matchweek 31,Sat,Away,D,2,2,Amiens,2.5,1.1,66.0,11832.0,Loïc Perrin,4-2-3-1,Eric Wattellier,Match Report,,26.0,6.0,17.0,1.0,0.0,0.0,2019,Saint Etienne
34,2019-04-14,17:00,Ligue 1,Matchweek 32,Sun,Home,W,3,0,Bordeaux,1.9,0.3,50.0,33935.0,Loïc Perrin,3-4-3,Ruddy Buquet,Match Report,,13.0,5.0,19.5,0.0,1.0,1.0,2019,Saint Etienne
35,2019-04-21,17:00,Ligue 1,Matchweek 33,Sun,Away,W,2,0,Reims,1.8,0.6,57.0,19102.0,Loïc Perrin,4-2-3-1,Amaury Delerue,Match Report,,14.0,3.0,17.1,1.0,0.0,0.0,2019,Saint Etienne
36,2019-04-28,17:00,Ligue 1,Matchweek 34,Sun,Home,W,2,0,Toulouse,1.6,1.8,54.0,28203.0,Loïc Perrin,4-2-3-1,Jeremy Stinat,Match Report,,14.0,7.0,18.6,0.0,0.0,0.0,2019,Saint Etienne
37,2019-05-05,17:00,Ligue 1,Matchweek 35,Sun,Away,W,3,2,Monaco,0.7,2.2,57.0,9047.0,Loïc Perrin,3-4-1-2,Benoît Millot,Match Report,,9.0,3.0,17.6,1.0,0.0,0.0,2019,Saint Etienne
38,2019-05-10,20:45,Ligue 1,Matchweek 36,Fri,Home,L,0,1,Montpellier,1.2,1.5,64.0,35644.0,Loïc Perrin,4-2-3-1,Benoît Bastien,Match Report,,17.0,5.0,19.2,1.0,0.0,0.0,2019,Saint Etienne
39,2019-05-18,21:00,Ligue 1,Matchweek 37,Sat,Home,W,3,0,Nice,2.0,1.4,35.0,36759.0,Loïc Perrin,4-2-3-1,Antony Gautier,Match Report,,9.0,4.0,13.7,0.0,0.0,0.0,2019,Saint Etienne
40,2019-05-24,21:05,Ligue 1,Matchweek 38,Fri,Away,D,1,1,Angers,1.6,2.1,67.0,16011.0,Loïc Perrin,4-2-3-1,Johan Hamel,Match Report,,15.0,4.0,19.2,2.0,0.0,0.0,2019,Saint Etienne
0,2018-08-10,20:45,Ligue 1,Matchweek 1,Fri,Home,W,4,0,Toulouse,3.2,0.3,60.0,60756.0,Dimitri Payet,4-2-3-1,Ruddy Buquet,Match Report,,22.0,9.0,18.6,2.0,1.0,1.0,2019,Marseille
1,2018-08-19,21:00,Ligue 1,Matchweek 2,Sun,Away,L,1,3,Nîmes,1.2,1.4,61.0,15285.0,Dimitri Payet,4-2-3-1,Benoît Bastien,Match Report,,11.0,6.0,15.5,0.0,0.0,0.0,2019,Marseille
2,2018-08-26,21:00,Ligue 1,Matchweek 3,Sun,Home,D,2,2,Rennes,0.9,2.0,64.0,53471.0,Dimitri Payet,4-2-3-1,Antony Gautier,Match Report,,8.0,3.0,13.9,0.0,0.0,0.0,2019,Marseille
3,2018-09-02,21:00,Ligue 1,Matchweek 4,Sun,Away,W,3,2,Monaco,1.8,1.4,53.0,14269.0,Dimitri Payet,4-2-3-1,Benoît Millot,Match Report,,16.0,5.0,17.2,0.0,0.0,0.0,2019,Marseille
4,2018-09-16,21:00,Ligue 1,Matchweek 5,Sun,Home,W,4,0,Guingamp,2.1,0.2,61.0,50450.0,Dimitri Payet,4-2-3-1,Amaury Delerue,Match Report,,17.0,6.0,14.8,0.0,0.0,0.0,2019,Marseille
6,2018-09-23,21:00,Ligue 1,Matchweek 6,Sun,Away,L,2,4,Lyon,0.6,1.9,44.0,57287.0,Dimitri Payet,4-2-3-1,Clément Turpin,Match Report,,9.0,3.0,21.9,0.0,0.0,0.0,2019,Marseille
7,2018-09-26,19:00,Ligue 1,Matchweek 7,Wed,Home,W,3,2,Strasbourg,1.4,0.8,53.0,47099.0,Dimitri Payet,4-3-3,François Letexier,Match Report,,12.0,4.0,20.5,0.0,1.0,1.0,2019,Marseille
8,2018-09-30,21:00,Ligue 1,Matchweek 8,Sun,Away,L,0,3,Lille,0.5,2.8,50.0,41623.0,Luiz Gustavo,4-2-3-1,Mikael Lesage,Match Report,,8.0,3.0,16.4,0.0,0.0,0.0,2019,Marseille
10,2018-10-07,17:00,Ligue 1,Matchweek 9,Sun,Home,W,2,0,Caen,1.6,0.7,60.0,55935.0,Dimitri Payet,4-2-3-1,Benoît Millot,Match Report,,17.0,6.0,17.3,0.0,0.0,0.0,2019,Marseille
11,2018-10-21,21:00,Ligue 1,Matchweek 10,Sun,Away,W,1,0,Nice,0.5,0.7,43.0,30754.0,Dimitri Payet,4-3-3,Amaury Delerue,Match Report,,9.0,1.0,21.5,1.0,0.0,0.0,2019,Marseille
13,2018-10-28,21:00,Ligue 1,Matchweek 11,Sun,Home,L,0,2,Paris S-G,0.6,1.5,47.0,64696.0,Dimitri Payet,4-3-3,Benoît Bastien,Match Report,,12.0,2.0,20.4,1.0,0.0,0.0,2019,Marseille
14,2018-11-04,21:00,Ligue 1,Matchweek 12,Sun,Away,L,0,3,Montpellier,1.3,1.2,49.0,19683.0,Dimitri Payet,4-3-3,Antony Gautier,Match Report,,11.0,2.0,18.4,0.0,0.0,0.0,2019,Marseille
16,2018-11-11,17:00,Ligue 1,Matchweek 13,Sun,Home,W,2,0,Dijon,3.2,0.4,55.0,47430.0,Dimitri Payet,3-4-3,Willy Delajod,Match Report,,16.0,3.0,15.2,1.0,0.0,0.0,2019,Marseille
17,2018-11-25,21:00,Ligue 1,Matchweek 14,Sun,Away,W,3,1,Amiens,2.1,1.1,58.0,11932.0,Dimitri Payet,3-4-3,Jérôme Miguelgorry,Match Report,,20.0,8.0,17.3,1.0,0.0,1.0,2019,Marseille
19,2018-12-02,17:00,Ligue 1,Matchweek 15,Sun,Home,D,0,0,Reims,0.8,0.7,72.0,41932.0,Dimitri Payet,4-2-3-1,Nicolas Rainville,Match Report,,16.0,5.0,17.7,1.0,0.0,0.0,2019,Marseille
20,2018-12-05,19:00,Ligue 1,Matchweek 16,Wed,Away,L,2,3,Nantes,1.3,1.4,55.0,32663.0,Luiz Gustavo,4-3-3,François Letexier,Match Report,,7.0,2.0,18.6,1.0,1.0,1.0,2019,Marseille
23,2018-12-22,21:00,Ligue 1,Matchweek 19,Sat,Away,D,1,1,Angers,1.5,2.0,61.0,15113.0,Dimitri Payet,4-2-3-1,Jérôme Brisard,Match Report,,14.0,2.0,18.4,0.0,0.0,0.0,2019,Marseille
25,2019-01-13,21:00,Ligue 1,Matchweek 20,Sun,Home,D,1,1,Monaco,1.7,0.9,56.0,44315.0,Dimitri Payet,4-2-3-1,Mikael Lesage,Match Report,,14.0,3.0,14.2,1.0,0.0,0.0,2019,Marseille
26,2019-01-16,21:00,Ligue 1,Matchweek 17,Wed,Away,L,1,2,Saint-Étienne,1.0,2.1,47.0,28146.0,Luiz Gustavo,5-3-2,Antony Gautier,Match Report,,15.0,4.0,19.4,1.0,0.0,0.0,2019,Marseille
27,2019-01-20,17:00,Ligue 1,Matchweek 21,Sun,Away,W,1,0,Caen,1.0,0.5,60.0,19607.0,Dimitri Payet,4-2-3-1,Franck Schneider,Match Report,,9.0,1.0,17.3,0.0,0.0,0.0,2019,Marseille
28,2019-01-25,20:45,Ligue 1,Matchweek 22,Fri,Home,L,1,2,Lille,1.2,2.0,47.0,43845.0,Luiz Gustavo,3-4-3,Amaury Delerue,Match Report,,15.0,5.0,15.9,0.0,0.0,0.0,2019,Marseille
29,2019-02-02,21:00,Ligue 1,Matchweek 23,Sat,Away,L,1,2,Reims,1.2,0.6,58.0,20546.0,Luiz Gustavo,4-2-3-1,François Letexier,Match Report,,14.0,5.0,18.5,1.0,0.0,0.0,2019,Marseille
30,2019-02-05,19:00,Ligue 1,Matchweek 18,Tue,Home,W,1,0,Bordeaux,1.8,0.2,65.0,,Steve Mandanda,4-4-2,Jérôme Brisard,Match Report,,24.0,7.0,20.5,1.0,0.0,0.0,2019,Marseille
31,2019-02-08,20:45,Ligue 1,Matchweek 24,Fri,Away,W,2,1,Dijon,1.2,1.2,59.0,15095.0,Steve Mandanda,4-2-3-1,Thomas Léonard,Match Report,,18.0,8.0,21.2,1.0,0.0,0.0,2019,Marseille
32,2019-02-16,17:00,Ligue 1,Matchweek 25,Sat,Home,W,2,0,Amiens,1.2,1.2,60.0,50871.0,Steve Mandanda,4-4-2,Johan Hamel,Match Report,,16.0,5.0,18.5,0.0,0.0,0.0,2019,Marseille
33,2019-02-24,17:00,Ligue 1,Matchweek 26,Sun,Away,D,1,1,Rennes,0.5,1.1,46.0,28014.0,Steve Mandanda,4-4-2,Mikael Lesage,Match Report,,9.0,2.0,16.9,0.0,0.0,0.0,2019,Marseille
34,2019-03-03,21:00,Ligue 1,Matchweek 27,Sun,Home,W,2,0,Saint-Étienne,2.5,0.4,46.0,57337.0,Steve Mandanda,4-4-2,Clément Turpin,Match Report,,11.0,6.0,17.5,0.0,1.0,1.0,2019,Marseille
35,2019-03-10,21:00,Ligue 1,Matchweek 28,Sun,Home,W,1,0,Nice,0.7,0.4,56.0,50935.0,Steve Mandanda,4-4-2,Benoît Bastien,Match Report,,12.0,6.0,20.1,2.0,0.0,0.0,2019,Marseille
36,2019-03-17,21:00,Ligue 1,Matchweek 29,Sun,Away,L,1,3,Paris S-G,0.3,1.3,38.0,47647.0,Steve Mandanda,4-4-2,Antony Gautier,Match Report,,3.0,2.0,14.9,0.0,0.0,0.0,2019,Marseille
37,2019-03-30,17:00,Ligue 1,Matchweek 30,Sat,Home,D,2,2,Angers,1.3,2.2,55.0,53507.0,Florian Thauvin,4-4-2,Jérôme Miguelgorry,Match Report,,11.0,5.0,14.6,0.0,0.0,0.0,2019,Marseille
38,2019-04-05,20:45,Ligue 1,Matchweek 31,Fri,Away,L,0,2,Bordeaux,1.6,1.5,64.0,34152.0,Dimitri Payet,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,21.0,5.0,19.3,1.0,0.0,0.0,2019,Marseille
39,2019-04-13,17:00,Ligue 1,Matchweek 32,Sat,Home,W,2,1,Nîmes,1.0,1.1,59.0,62614.0,Dimitri Payet,4-2-3-1,Franck Schneider,Match Report,,14.0,4.0,23.1,1.0,0.0,0.0,2019,Marseille
40,2019-04-20,17:00,Ligue 1,Matchweek 33,Sat,Away,W,3,1,Guingamp,1.9,1.4,55.0,18164.0,Dimitri Payet,4-2-3-1,Mikael Lesage,Match Report,,15.0,6.0,16.2,1.0,0.0,0.0,2019,Marseille
41,2019-04-28,21:00,Ligue 1,Matchweek 34,Sun,Home,L,1,2,Nantes,1.5,1.1,64.0,51969.0,Dimitri Payet,4-2-3-1,Johan Hamel,Match Report,,17.0,2.0,19.4,1.0,0.0,0.0,2019,Marseille
42,2019-05-03,20:45,Ligue 1,Matchweek 35,Fri,Away,D,1,1,Strasbourg,1.6,1.1,56.0,25962.0,Luiz Gustavo,3-5-2,Jérôme Miguelgorry,Match Report,,13.0,2.0,13.4,0.0,0.0,0.0,2019,Marseille
43,2019-05-12,21:00,Ligue 1,Matchweek 36,Sun,Home,L,0,3,Lyon,1.6,1.6,48.0,61707.0,Luiz Gustavo,4-3-3,Ruddy Buquet,Match Report,,17.0,5.0,15.2,0.0,0.0,0.0,2019,Marseille
44,2019-05-18,21:00,Ligue 1,Matchweek 37,Sat,Away,W,5,2,Toulouse,2.1,2.0,57.0,24293.0,Dimitri Payet,4-2-3-1,Franck Schneider,Match Report,,22.0,8.0,18.8,1.0,0.0,0.0,2019,Marseille
45,2019-05-24,21:05,Ligue 1,Matchweek 38,Fri,Home,W,1,0,Montpellier,1.3,1.0,55.0,53788.0,Dimitri Payet,4-3-3,Antony Gautier,Match Report,,10.0,3.0,21.5,1.0,0.0,0.0,2019,Marseille
0,2018-08-11,20:00,Ligue 1,Matchweek 1,Sat,Home,L,1,2,Dijon,1.3,2.0,54.0,12765.0,Vitorino Hilton,3-4-3,Florent Batta,Match Report,,17.0,7.0,21.2,2.0,0.0,0.0,2019,Montpellier
1,2018-08-18,20:00,Ligue 1,Matchweek 2,Sat,Away,W,2,1,Amiens,0.3,1.2,43.0,10402.0,Vitorino Hilton,3-4-1-2,Karim Abed,Match Report,,7.0,3.0,21.2,0.0,0.0,0.0,2019,Montpellier
2,2018-08-25,20:00,Ligue 1,Matchweek 3,Sat,Home,D,0,0,Saint-Étienne,0.7,0.3,46.0,14777.0,Vitorino Hilton,3-4-1-2,Jérôme Brisard,Match Report,,14.0,1.0,21.8,0.0,0.0,0.0,2019,Montpellier
3,2018-09-01,20:00,Ligue 1,Matchweek 4,Sat,Away,W,1,0,Reims,0.8,1.2,43.0,12042.0,Vitorino Hilton,3-4-3,Jeremy Stinat,Match Report,,9.0,3.0,14.2,0.0,0.0,0.0,2019,Montpellier
4,2018-09-15,20:00,Ligue 1,Matchweek 5,Sat,Home,D,1,1,Strasbourg,0.4,0.5,42.0,10630.0,Vitorino Hilton,3-4-3,Willy Delajod,Match Report,,10.0,3.0,22.1,1.0,0.0,0.0,2019,Montpellier
5,2018-09-22,20:00,Ligue 1,Matchweek 6,Sat,Home,W,1,0,Nice,1.8,0.4,41.0,11015.0,Vitorino Hilton,3-4-1-2,Thomas Léonard,Match Report,,12.0,4.0,15.4,0.0,0.0,0.0,2019,Montpellier
6,2018-09-26,19:00,Ligue 1,Matchweek 7,Wed,Away,D,2,2,Caen,2.3,0.8,48.0,14402.0,Vitorino Hilton,5-3-2,Antony Gautier,Match Report,,16.0,6.0,18.2,0.0,0.0,0.0,2019,Montpellier
7,2018-09-30,17:00,Ligue 1,Matchweek 8,Sun,Home,W,3,0,Nîmes,2.5,1.0,58.0,20054.0,Ellyes Skhiri,3-4-1-2,Ruddy Buquet,Match Report,,18.0,5.0,21.9,4.0,1.0,1.0,2019,Montpellier
8,2018-10-06,20:00,Ligue 1,Matchweek 9,Sat,Away,D,1,1,Guingamp,1.2,0.8,58.0,13643.0,Ellyes Skhiri,3-4-1-2,Jeremy Stinat,Match Report,,11.0,5.0,18.5,0.0,0.0,0.0,2019,Montpellier
9,2018-10-21,15:00,Ligue 1,Matchweek 10,Sun,Home,W,2,0,Bordeaux,1.9,1.0,42.0,12491.0,Vitorino Hilton,3-5-2,Franck Schneider,Match Report,,12.0,3.0,23.8,1.0,1.0,1.0,2019,Montpellier
10,2018-10-27,20:00,Ligue 1,Matchweek 11,Sat,Away,W,3,0,Toulouse,1.5,1.2,52.0,14100.0,Vitorino Hilton,3-5-2,Karim Abed,Match Report,,22.0,8.0,18.0,1.0,0.0,0.0,2019,Montpellier
12,2018-11-04,21:00,Ligue 1,Matchweek 12,Sun,Home,W,3,0,Marseille,1.2,1.3,51.0,19683.0,Vitorino Hilton,3-4-3,Antony Gautier,Match Report,,14.0,6.0,20.9,2.0,0.0,0.0,2019,Montpellier
13,2018-11-10,20:00,Ligue 1,Matchweek 13,Sat,Away,L,0,1,Angers,0.4,0.8,60.0,8342.0,Vitorino Hilton,3-4-3,Jeremy Stinat,Match Report,,10.0,3.0,24.0,1.0,0.0,0.0,2019,Montpellier
14,2018-11-25,15:00,Ligue 1,Matchweek 14,Sun,Home,D,2,2,Rennes,2.5,1.5,57.0,10761.0,Vitorino Hilton,3-4-3,Jérôme Brisard,Match Report,,15.0,4.0,17.6,1.0,0.0,0.0,2019,Montpellier
15,2018-12-01,20:00,Ligue 1,Matchweek 15,Sat,Away,W,2,1,Monaco,1.6,0.7,53.0,6725.0,Vitorino Hilton,3-4-3,Olivier Thual,Match Report,,15.0,3.0,18.6,0.0,0.0,0.0,2019,Montpellier
16,2018-12-04,21:00,Ligue 1,Matchweek 16,Tue,Home,L,0,1,Lille,1.3,1.6,57.0,12486.0,Vitorino Hilton,4-4-1-1,Mikael Lesage,Match Report,,16.0,4.0,16.8,0.0,0.0,0.0,2019,Montpellier
17,2018-12-22,21:00,Ligue 1,Matchweek 19,Sat,Home,D,1,1,Lyon,0.9,0.4,44.0,17275.0,Vitorino Hilton,3-4-1-2,François Letexier,Match Report,,13.0,4.0,20.4,1.0,0.0,0.0,2019,Montpellier
19,2019-01-08,19:00,Ligue 1,Matchweek 18,Tue,Away,L,0,2,Nantes,0.8,1.4,39.0,15780.0,Vitorino Hilton,3-4-1-2,Willy Delajod,Match Report,,9.0,2.0,20.3,0.0,0.0,0.0,2019,Montpellier
20,2019-01-13,17:00,Ligue 1,Matchweek 20,Sun,Away,D,1,1,Dijon,1.6,0.7,59.0,11910.0,Vitorino Hilton,3-4-1-2,Benoît Bastien,Match Report,,13.0,6.0,20.1,2.0,0.0,0.0,2019,Montpellier
21,2019-01-20,15:00,Ligue 1,Matchweek 21,Sun,Away,D,0,0,Rennes,0.5,0.8,48.0,23990.0,Vitorino Hilton,3-4-3,Jérôme Miguelgorry,Match Report,,13.0,3.0,25.5,1.0,0.0,0.0,2019,Montpellier
22,2019-01-27,15:00,Ligue 1,Matchweek 22,Sun,Home,W,2,0,Caen,1.3,0.4,52.0,11001.0,Vitorino Hilton,3-4-1-2,Hakim Ben El Hadj Salem,Match Report,,11.0,6.0,16.6,0.0,0.0,0.0,2019,Montpellier
23,2019-02-03,15:00,Ligue 1,Matchweek 23,Sun,Away,D,1,1,Nîmes,0.9,0.7,58.0,18045.0,Vitorino Hilton,3-4-1-2,Antony Gautier,Match Report,,11.0,4.0,26.0,1.0,0.0,0.0,2019,Montpellier
24,2019-02-10,15:00,Ligue 1,Matchweek 24,Sun,Home,D,2,2,Monaco,1.8,1.5,51.0,13709.0,Vitorino Hilton,3-4-3,Franck Schneider,Match Report,,10.0,2.0,19.2,1.0,1.0,1.0,2019,Montpellier
25,2019-02-17,15:00,Ligue 1,Matchweek 25,Sun,Away,D,0,0,Lille,0.7,1.1,38.0,36967.0,Vitorino Hilton,3-4-3,Ruddy Buquet,Match Report,,8.0,2.0,19.8,1.0,0.0,0.0,2019,Montpellier
26,2019-02-20,21:00,Ligue 1,Matchweek 17,Wed,Away,L,1,5,Paris S-G,1.0,3.3,35.0,47198.0,Vitorino Hilton,3-4-3,François Letexier,Match Report,,15.0,7.0,20.3,1.0,0.0,0.0,2019,Montpellier
27,2019-02-24,15:00,Ligue 1,Matchweek 26,Sun,Home,L,2,4,Reims,1.8,2.1,59.0,11124.0,Vitorino Hilton,3-4-1-2,Willy Delajod,Match Report,,19.0,4.0,17.4,0.0,0.0,0.0,2019,Montpellier
28,2019-03-05,19:00,Ligue 1,Matchweek 27,Tue,Away,W,2,1,Bordeaux,1.7,1.2,38.0,14522.0,Vitorino Hilton,3-4-3,Jérôme Brisard,Match Report,,8.0,5.0,16.0,0.0,0.0,0.0,2019,Montpellier
29,2019-03-10,15:00,Ligue 1,Matchweek 28,Sun,Home,D,2,2,Angers,1.3,1.5,40.0,10931.0,Vitorino Hilton,3-4-3,Karim Abed,Match Report,,8.0,4.0,17.5,2.0,0.0,0.0,2019,Montpellier
30,2019-03-17,14:30,Ligue 1,Matchweek 29,Sun,Away,L,2,3,Lyon,0.6,2.7,35.0,47134.0,Vitorino Hilton,3-4-3,Clément Turpin,Match Report,,10.0,4.0,20.6,1.0,0.0,0.0,2019,Montpellier
31,2019-04-03,19:00,Ligue 1,Matchweek 30,Wed,Home,W,2,0,Guingamp,2.2,0.5,52.0,11187.0,Vitorino Hilton,3-4-1-2,Franck Schneider,Match Report,,17.0,5.0,18.0,0.0,0.0,0.0,2019,Montpellier
32,2019-04-07,17:00,Ligue 1,Matchweek 31,Sun,Away,L,0,1,Nice,0.7,1.7,50.0,17980.0,Vitorino Hilton,3-4-1-2,Ruddy Buquet,Match Report,,16.0,4.0,19.9,0.0,0.0,0.0,2019,Montpellier
33,2019-04-14,15:00,Ligue 1,Matchweek 32,Sun,Home,W,2,1,Toulouse,1.9,0.3,47.0,11986.0,Vitorino Hilton,3-4-1-2,Benoît Millot,Match Report,,16.0,5.0,16.9,1.0,0.0,0.0,2019,Montpellier
34,2019-04-20,20:00,Ligue 1,Matchweek 33,Sat,Away,W,3,1,Strasbourg,2.5,0.4,46.0,25192.0,Vitorino Hilton,3-4-1-2,François Letexier,Match Report,,20.0,7.0,16.9,0.0,0.0,0.0,2019,Montpellier
35,2019-04-30,19:00,Ligue 1,Matchweek 34,Tue,Home,W,3,2,Paris S-G,2.1,1.2,34.0,20477.0,Vitorino Hilton,3-4-1-2,Mikael Lesage,Match Report,,15.0,7.0,18.8,1.0,0.0,0.0,2019,Montpellier
36,2019-05-05,15:00,Ligue 1,Matchweek 35,Sun,Home,D,1,1,Amiens,0.9,0.2,52.0,14330.0,Vitorino Hilton,3-4-1-2,Olivier Thual,Match Report,,15.0,4.0,21.8,1.0,0.0,0.0,2019,Montpellier
37,2019-05-10,20:45,Ligue 1,Matchweek 36,Fri,Away,W,1,0,Saint-Étienne,1.5,1.2,36.0,35644.0,Vitorino Hilton,3-4-1-2,Benoît Bastien,Match Report,,11.0,4.0,18.4,0.0,0.0,0.0,2019,Montpellier
38,2019-05-18,21:00,Ligue 1,Matchweek 37,Sat,Home,D,1,1,Nantes,0.7,1.0,60.0,16063.0,Vitorino Hilton,3-4-1-2,Ruddy Buquet,Match Report,,16.0,2.0,22.4,1.0,0.0,0.0,2019,Montpellier
39,2019-05-24,21:05,Ligue 1,Matchweek 38,Fri,Away,L,0,1,Marseille,1.0,1.3,45.0,53788.0,Vitorino Hilton,3-4-1-2,Antony Gautier,Match Report,,15.0,4.0,20.5,1.0,0.0,0.0,2019,Montpellier
0,2018-08-11,20:00,Ligue 1,Matchweek 1,Sat,Home,L,0,1,Reims,1.2,0.3,69.0,21421.0,Dante,4-3-3,Johan Hamel,Match Report,,19.0,1.0,21.9,2.0,0.0,0.0,2019,Nice
1,2018-08-18,20:00,Ligue 1,Matchweek 2,Sat,Away,D,1,1,Caen,0.9,1.4,62.0,16132.0,Dante,4-3-3,Eric Wattellier,Match Report,,16.0,5.0,18.6,0.0,0.0,0.0,2019,Nice
2,2018-08-25,20:00,Ligue 1,Matchweek 3,Sat,Home,L,0,4,Dijon,1.9,1.5,55.0,17923.0,Dante,4-3-3,Willy Delajod,Match Report,,16.0,3.0,19.5,1.0,0.0,0.0,2019,Nice
3,2018-08-31,20:45,Ligue 1,Matchweek 4,Fri,Away,W,1,0,Lyon,0.6,1.9,42.0,53438.0,Dante,5-3-2,François Letexier,Match Report,,8.0,1.0,20.6,0.0,0.0,0.0,2019,Nice
4,2018-09-14,19:00,Ligue 1,Matchweek 5,Fri,Home,W,2,1,Rennes,1.4,1.1,58.0,16887.0,Dante,3-5-2,Jérôme Miguelgorry,Match Report,,13.0,4.0,15.8,1.0,0.0,0.0,2019,Nice
5,2018-09-22,20:00,Ligue 1,Matchweek 6,Sat,Away,L,0,1,Montpellier,0.4,1.8,59.0,11015.0,Dante,3-5-2,Thomas Léonard,Match Report,,9.0,2.0,27.2,1.0,0.0,0.0,2019,Nice
6,2018-09-25,19:00,Ligue 1,Matchweek 7,Tue,Away,W,2,1,Nantes,1.1,1.0,49.0,16604.0,Dante,3-4-1-2,Mikael Lesage,Match Report,,12.0,5.0,14.6,0.0,0.0,0.0,2019,Nice
7,2018-09-29,17:15,Ligue 1,Matchweek 8,Sat,Home,L,0,3,Paris S-G,0.5,2.6,38.0,33138.0,Dante,3-5-2,Clément Turpin,Match Report,,9.0,1.0,18.8,0.0,0.0,0.0,2019,Nice
8,2018-10-05,20:45,Ligue 1,Matchweek 9,Fri,Away,D,1,1,Toulouse,1.0,1.0,58.0,14162.0,Dante,3-4-3,Willy Delajod,Match Report,,11.0,2.0,19.1,0.0,0.0,0.0,2019,Nice
