,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
11,2018-11-04,20:30,Serie A,Matchweek 11,Sun,Home,L,0,1,Milan,0.5,0.7,45.0,23540.0,Kevin Lasagna,3-1-4-2,Marco Di Bello,Match Report,,13.0,3.0,23.6,0.0,0,0,2019,Udinese
12,2018-11-11,15:00,Serie A,Matchweek 12,Sun,Away,L,1,2,Empoli,3.9,1.3,61.0,7553.0,Kevin Lasagna,3-1-4-2,Piero Giacomelli,Match Report,,30.0,9.0,20.1,0.0,0,1,2019,Udinese
13,2018-11-24,15:00,Serie A,Matchweek 13,Sat,Home,W,1,0,Roma,1.4,1.3,26.0,21986.0,Valon Behrami,3-5-2,Michael Fabbri,Match Report,,9.0,2.0,20.3,0.0,0,0,2019,Udinese
14,2018-12-02,15:00,Serie A,Matchweek 14,Sun,Away,D,0,0,Sassuolo,0.1,1.5,35.0,10655.0,Valon Behrami,5-3-2,Marco Guida,Match Report,,3.0,1.0,21.0,0.0,0,0,2019,Udinese
15,2018-12-09,15:00,Serie A,Matchweek 15,Sun,Home,L,1,3,Atalanta,1.0,2.2,32.0,24413.0,Kevin Lasagna,3-4-3,Giampaolo Calvarese,Match Report,,7.0,1.0,16.8,0.0,0,0,2019,Udinese
16,2018-12-15,18:00,Serie A,Matchweek 16,Sat,Away,L,0,1,Inter,0.3,2.2,36.0,57025.0,Valon Behrami,3-5-2,Rosario Abisso,Match Report,,7.0,1.0,23.0,0.0,0,0,2019,Udinese
17,2018-12-22,15:00,Serie A,Matchweek 17,Sat,Home,D,1,1,Frosinone,0.4,1.4,51.0,18000.0,Valon Behrami,3-5-2,Paolo Valeri,Match Report,,9.0,1.0,22.5,0.0,0,0,2019,Udinese
18,2018-12-26,18:00,Serie A,Matchweek 18,Wed,Away,D,0,0,SPAL,0.3,1.0,43.0,13195.0,Kevin Lasagna,3-5-2,Daniele Doveri,Match Report,,6.0,1.0,22.6,1.0,0,0,2019,Udinese
19,2018-12-29,15:00,Serie A,Matchweek 19,Sat,Home,W,2,0,Cagliari,2.2,0.4,48.0,20000.0,Valon Behrami,3-5-2,Maurizio Mariani,Match Report,,25.0,4.0,22.4,2.0,0,1,2019,Udinese
20,2019-01-19,18:00,Serie A,Matchweek 20,Sat,Home,L,1,2,Parma,1.8,2.2,61.0,15000.0,Valon Behrami,3-5-2,Paolo Mazzoleni,Match Report,,27.0,7.0,19.5,0.0,0,0,2019,Udinese
21,2019-01-26,18:00,Serie A,Matchweek 21,Sat,Away,L,0,4,Sampdoria,0.4,2.8,44.0,18020.0,Valon Behrami,3-5-1-1,Davide Massa,Match Report,,9.0,0.0,22.9,0.0,0,0,2019,Udinese
22,2019-02-03,15:00,Serie A,Matchweek 22,Sun,Home,D,1,1,Fiorentina,1.7,0.7,41.0,18118.0,Valon Behrami,3-5-2,Daniele Orsato,Match Report,,9.0,1.0,15.0,0.0,0,0,2019,Udinese
23,2019-02-10,15:00,Serie A,Matchweek 23,Sun,Away,L,0,1,Torino,1.8,1.8,42.0,16557.0,Rodrigo De Paul,5-3-2,Marco Guida,Match Report,,13.0,2.0,23.3,1.0,0,1,2019,Udinese
24,2019-02-17,15:00,Serie A,Matchweek 24,Sun,Home,W,1,0,Chievo,1.4,2.2,43.0,18008.0,Kevin Lasagna,3-5-2,Paolo Valeri,Match Report,,12.0,5.0,23.8,1.0,0,1,2019,Udinese
25,2019-03-03,15:00,Serie A,Matchweek 26,Sun,Home,W,2,1,Bologna,1.5,1.6,36.0,18349.0,Rodrigo De Paul,3-5-2,Davide Massa,Match Report,,12.0,4.0,19.7,0.0,1,1,2019,Udinese
26,2019-03-08,20:30,Serie A,Matchweek 27,Fri,Away,L,1,4,Juventus,0.2,2.3,39.0,39987.0,Rodrigo De Paul,3-5-2,Daniele Chiffi,Match Report,,6.0,2.0,25.5,0.0,0,0,2019,Udinese
27,2019-03-17,18:00,Serie A,Matchweek 28,Sun,Away,L,2,4,Napoli,0.8,1.0,34.0,25718.0,Kevin Lasagna,3-5-2,Paolo Valeri,Match Report,,12.0,3.0,16.9,0.0,0,0,2019,Udinese
28,2019-03-30,15:00,Serie A,Matchweek 29,Sat,Home,W,2,0,Genoa,2.1,2.2,39.0,17072.0,Rodrigo De Paul,4-3-3,Luca Pairetto,Match Report,,12.0,5.0,17.2,1.0,0,0,2019,Udinese
29,2019-04-02,19:00,Serie A,Matchweek 30,Tue,Away,D,1,1,Milan,1.0,1.9,43.0,49665.0,Rodrigo De Paul,3-5-2,Luca Banti,Match Report,,7.0,2.0,19.3,0.0,0,0,2019,Udinese
30,2019-04-07,15:00,Serie A,Matchweek 31,Sun,Home,W,3,2,Empoli,2.0,1.5,37.0,22537.0,Kevin Lasagna,3-5-2,Daniele Orsato,Match Report,,16.0,4.0,22.1,1.0,1,1,2019,Udinese
31,2019-04-13,18:00,Serie A,Matchweek 32,Sat,Away,L,0,1,Roma,0.6,1.4,46.0,34449.0,Rodrigo De Paul,3-5-2,Marco Di Bello,Match Report,,11.0,2.0,17.2,0.0,0,0,2019,Udinese
32,2019-04-17,19:00,Serie A,Matchweek 25,Wed,Away,L,0,2,Lazio,1.5,1.0,45.0,30162.0,Kevin Lasagna,3-5-1-1,Giampaolo Calvarese,Match Report,,18.0,2.0,22.1,1.0,0,1,2019,Udinese
33,2019-04-20,15:00,Serie A,Matchweek 33,Sat,Home,D,1,1,Sassuolo,1.1,0.7,46.0,21000.0,Rodrigo De Paul,3-5-2,Luca Pairetto,Match Report,,14.0,3.0,19.3,0.0,0,0,2019,Udinese
34,2019-04-29,19:00,Serie A,Matchweek 34,Mon,Away,L,0,2,Atalanta,0.2,2.0,38.0,18663.0,Kevin Lasagna,3-4-3,Piero Giacomelli,Match Report,,5.0,1.0,24.3,0.0,0,0,2019,Udinese
35,2019-05-04,20:30,Serie A,Matchweek 35,Sat,Home,D,0,0,Inter,0.4,2.0,29.0,24741.0,Kevin Lasagna,3-4-3,Gianluca Rocchi,Match Report,,8.0,3.0,25.0,1.0,0,0,2019,Udinese
36,2019-05-12,15:00,Serie A,Matchweek 36,Sun,Away,W,3,1,Frosinone,2.0,1.8,47.0,12261.0,Kevin Lasagna,3-5-2,Fabrizio Pasqua,Match Report,,16.0,7.0,18.1,0.0,0,0,2019,Udinese
37,2019-05-18,15:00,Serie A,Matchweek 37,Sat,Home,W,3,2,SPAL,0.8,1.1,37.0,24614.0,Kevin Lasagna,3-5-2,Michael Fabbri,Match Report,,13.0,4.0,19.8,0.0,0,0,2019,Udinese
38,2019-05-26,20:30,Serie A,Matchweek 38,Sun,Away,W,2,1,Cagliari,0.6,3.1,43.0,15378.0,Emmanuel Agyemang-Badu,3-5-2,Manuel Volpi,Match Report,,11.0,5.0,18.3,0.0,0,0,2019,Udinese
1,2018-08-19,20:30,Serie A,Matchweek 1,Sun,Away,W,1,0,Bologna,0.6,1.0,59.0,21158.0,Mirco Antenucci,3-5-2,Piero Giacomelli,Match Report,,13.0,5.0,23.2,0.0,0,0,2019,SPAL
2,2018-08-26,18:00,Serie A,Matchweek 2,Sun,Home,W,1,0,Parma,1.4,0.3,57.0,6000.0,Mirco Antenucci,3-5-2,Daniele Orsato,Match Report,,18.0,5.0,16.3,1.0,0,0,2019,SPAL
3,2018-09-02,20:30,Serie A,Matchweek 3,Sun,Away,L,0,1,Torino,0.9,2.0,49.0,17785.0,Mirco Antenucci,3-5-2,Fabrizio Pasqua,Match Report,,10.0,2.0,18.0,1.0,0,0,2019,SPAL
4,2018-09-17,20:30,Serie A,Matchweek 4,Mon,Home,W,2,0,Atalanta,1.7,0.8,43.0,14153.0,Mirco Antenucci,5-3-2,Maurizio Mariani,Match Report,,16.0,5.0,15.4,0.0,0,0,2019,SPAL
5,2018-09-22,18:00,Serie A,Matchweek 5,Sat,Away,L,0,3,Fiorentina,0.6,1.5,47.0,30068.0,Mirco Antenucci,3-5-2,Davide Ghersini,Match Report,,7.0,2.0,19.8,1.0,0,0,2019,SPAL
6,2018-09-27,19:00,Serie A,Matchweek 6,Thu,Home,L,0,2,Sassuolo,1.1,1.9,51.0,13945.0,Mirco Antenucci,3-5-2,Eugenio Abbattista,Match Report,,12.0,2.0,19.0,1.0,0,0,2019,SPAL
7,2018-10-01,20:30,Serie A,Matchweek 7,Mon,Away,L,1,2,Sampdoria,1.3,1.2,54.0,17885.0,Felipe dal Belo,3-5-2,Federico La Penna,Match Report,,9.0,4.0,12.3,0.0,0,0,2019,SPAL
8,2018-10-07,20:30,Serie A,Matchweek 8,Sun,Home,L,1,2,Inter,3.0,1.4,51.0,15750.0,Mirco Antenucci,3-5-2,Fabio Maresca,Match Report,,13.0,5.0,14.4,0.0,0,1,2019,SPAL
9,2018-10-20,15:00,Serie A,Matchweek 9,Sat,Away,W,2,0,Roma,1.6,1.6,38.0,39838.0,Mattia Valoti,3-1-4-2,Luca Pairetto,Match Report,,5.0,4.0,16.7,0.0,1,1,2019,SPAL
10,2018-10-28,15:00,Serie A,Matchweek 10,Sun,Home,L,0,3,Frosinone,0.9,1.0,63.0,13676.0,Felipe dal Belo,3-5-2,Daniele Chiffi,Match Report,,14.0,2.0,18.0,0.0,0,0,2019,SPAL
11,2018-11-04,12:30,Serie A,Matchweek 11,Sun,Away,L,1,4,Lazio,1.2,2.2,52.0,35573.0,Mirco Antenucci,3-5-2,Marco Guida,Match Report,,9.0,2.0,20.3,1.0,0,0,2019,SPAL
12,2018-11-10,18:00,Serie A,Matchweek 12,Sat,Home,D,2,2,Cagliari,1.7,1.2,47.0,13250.0,Mirco Antenucci,3-5-2,Daniele Doveri,Match Report,,11.0,3.0,13.1,0.0,0,0,2019,SPAL
13,2018-11-24,18:00,Serie A,Matchweek 13,Sat,Away,L,0,2,Juventus,0.5,1.6,55.0,41052.0,Mirco Antenucci,5-3-2,Federico La Penna,Match Report,,11.0,1.0,24.9,1.0,0,0,2019,SPAL
14,2018-12-01,15:00,Serie A,Matchweek 14,Sat,Home,D,2,2,Empoli,0.8,2.1,52.0,12622.0,Mirco Antenucci,3-5-2,Paolo Mazzoleni,Match Report,,10.0,5.0,16.0,0.0,0,0,2019,SPAL
16,2018-12-09,18:00,Serie A,Matchweek 15,Sun,Away,D,1,1,Genoa,2.0,1.0,72.0,19571.0,Mirco Antenucci,3-5-2,Fabrizio Pasqua,Match Report,,23.0,5.0,19.2,0.0,0,0,2019,SPAL
17,2018-12-16,12:30,Serie A,Matchweek 16,Sun,Home,D,0,0,Chievo,0.6,1.1,58.0,11882.0,Mirco Antenucci,3-5-2,Luca Banti,Match Report,,15.0,1.0,21.0,1.0,0,0,2019,SPAL
18,2018-12-22,15:00,Serie A,Matchweek 17,Sat,Away,L,0,1,Napoli,0.6,2.2,38.0,37093.0,Mirco Antenucci,3-5-2,Federico La Penna,Match Report,,11.0,6.0,22.4,0.0,0,0,2019,SPAL
19,2018-12-26,18:00,Serie A,Matchweek 18,Wed,Home,D,0,0,Udinese,1.0,0.3,57.0,13195.0,Pasquale Schiattarella,3-5-2,Daniele Doveri,Match Report,,12.0,2.0,14.5,1.0,0,0,2019,SPAL
20,2018-12-29,20:30,Serie A,Matchweek 19,Sat,Away,L,1,2,Milan,0.7,1.9,37.0,48070.0,Mirco Antenucci,3-5-2,Rosario Abisso,Match Report,,11.0,4.0,20.5,1.0,0,0,2019,SPAL
21,2019-01-20,15:00,Serie A,Matchweek 20,Sun,Home,D,1,1,Bologna,1.5,1.0,53.0,14524.0,Mirco Antenucci,3-5-2,Michael Fabbri,Match Report,,16.0,5.0,16.2,0.0,0,0,2019,SPAL
22,2019-01-27,15:00,Serie A,Matchweek 21,Sun,Away,W,3,2,Parma,2.0,2.5,63.0,15297.0,Felipe dal Belo,3-5-2,Rosario Abisso,Match Report,,24.0,6.0,19.2,0.0,0,0,2019,SPAL
23,2019-02-03,12:30,Serie A,Matchweek 22,Sun,Home,D,0,0,Torino,0.8,0.5,59.0,12743.0,Mirco Antenucci,3-5-2,Maurizio Mariani,Match Report,,11.0,1.0,19.3,1.0,0,0,2019,SPAL
24,2019-02-10,15:00,Serie A,Matchweek 23,Sun,Away,L,1,2,Atalanta,0.6,2.0,38.0,18342.0,Francesco Vicari,3-5-2,Davide Massa,Match Report,,7.0,2.0,14.2,0.0,0,0,2019,SPAL
25,2019-02-17,12:30,Serie A,Matchweek 24,Sun,Home,L,1,4,Fiorentina,1.1,3.3,52.0,37294.0,Mirco Antenucci,3-5-2,Luca Pairetto,Match Report,,10.0,4.0,17.1,0.0,0,0,2019,SPAL
26,2019-02-24,15:00,Serie A,Matchweek 25,Sun,Away,D,1,1,Sassuolo,1.3,0.5,49.0,11554.0,Sergio Floccari,4-4-2,Fabio Maresca,Match Report,,6.0,1.0,17.9,0.0,1,1,2019,SPAL
27,2019-03-03,15:00,Serie A,Matchweek 26,Sun,Home,L,1,2,Sampdoria,0.8,0.9,53.0,12731.0,Sergio Floccari,4-4-2,Fabrizio Pasqua,Match Report,,14.0,2.0,17.4,2.0,0,0,2019,SPAL
28,2019-03-10,15:00,Serie A,Matchweek 27,Sun,Away,L,0,2,Inter,0.2,0.8,45.0,61339.0,Sergio Floccari,3-5-2,Giampaolo Calvarese,Match Report,,5.0,1.0,23.8,1.0,0,0,2019,SPAL
29,2019-03-16,18:00,Serie A,Matchweek 28,Sat,Home,W,2,1,Roma,1.2,1.7,48.0,15089.0,Mirco Antenucci,3-5-2,Gianluca Rocchi,Match Report,,9.0,3.0,18.5,0.0,1,1,2019,SPAL
30,2019-03-31,15:00,Serie A,Matchweek 29,Sun,Away,W,1,0,Frosinone,0.2,1.3,45.0,12969.0,Mirco Antenucci,3-1-4-2,Marco Di Bello,Match Report,,5.0,3.0,21.2,1.0,0,0,2019,SPAL
31,2019-04-03,21:00,Serie A,Matchweek 30,Wed,Home,W,1,0,Lazio,1.2,0.6,35.0,13415.0,Sergio Floccari,3-5-2,Marco Guida,Match Report,,11.0,3.0,22.4,0.0,1,1,2019,SPAL
32,2019-04-07,15:00,Serie A,Matchweek 31,Sun,Away,L,1,2,Cagliari,1.4,2.2,46.0,16121.0,Mirco Antenucci,3-5-2,Luca Banti,Match Report,,6.0,1.0,20.6,0.0,1,1,2019,SPAL
33,2019-04-13,15:00,Serie A,Matchweek 32,Sat,Home,W,2,1,Juventus,1.2,0.5,43.0,16000.0,Sergio Floccari,3-5-2,Daniele Doveri,Match Report,,16.0,3.0,19.5,1.0,0,0,2019,SPAL
34,2019-04-20,15:00,Serie A,Matchweek 33,Sat,Away,W,4,2,Empoli,1.4,1.7,43.0,10444.0,Sergio Floccari,3-5-2,Gianluca Rocchi,Match Report,,13.0,6.0,20.7,0.0,1,1,2019,SPAL
35,2019-04-28,15:00,Serie A,Matchweek 34,Sun,Home,D,1,1,Genoa,1.0,1.1,55.0,13563.0,Sergio Floccari,3-5-2,Davide Massa,Match Report,,11.0,4.0,18.3,0.0,0,0,2019,SPAL
36,2019-05-04,18:00,Serie A,Matchweek 35,Sat,Away,W,4,0,Chievo,2.0,0.5,51.0,10000.0,Sergio Floccari,3-5-2,Riccardo Ros,Match Report,,19.0,8.0,15.6,0.0,0,0,2019,SPAL
37,2019-05-12,18:00,Serie A,Matchweek 36,Sun,Home,L,1,2,Napoli,2.1,1.7,39.0,14175.0,Sergio Floccari,3-5-2,Eugenio Abbattista,Match Report,,12.0,5.0,16.6,0.0,1,1,2019,SPAL
38,2019-05-18,15:00,Serie A,Matchweek 37,Sat,Away,L,2,3,Udinese,1.1,0.8,63.0,24614.0,Sergio Floccari,3-5-2,Michael Fabbri,Match Report,,19.0,3.0,18.0,0.0,0,0,2019,SPAL
39,2019-05-26,20:30,Serie A,Matchweek 38,Sun,Home,L,2,3,Milan,0.6,1.8,56.0,16146.0,Mirco Antenucci,3-5-2,Paolo Valeri,Match Report,,10.0,3.0,15.4,0.0,0,0,2019,SPAL
1,2018-08-19,20:30,Serie A,Matchweek 1,Sun,Home,D,2,2,Udinese,1.5,1.9,45.0,13141.0,Bruno Alves,4-3-3,Giampaolo Calvarese,Match Report,,10.0,4.0,11.9,0.0,0,0,2019,Parma
2,2018-08-26,18:00,Serie A,Matchweek 2,Sun,Away,L,0,1,SPAL,0.3,1.4,43.0,6000.0,Bruno Alves,4-3-3,Daniele Orsato,Match Report,,4.0,0.0,19.8,1.0,0,0,2019,Parma
3,2018-09-01,20:30,Serie A,Matchweek 3,Sat,Home,L,1,2,Juventus,1.9,2.3,35.0,20814.0,Bruno Alves,4-3-3,Daniele Doveri,Match Report,,11.0,4.0,18.7,1.0,0,0,2019,Parma
4,2018-09-15,15:00,Serie A,Matchweek 4,Sat,Away,W,1,0,Inter,0.3,1.3,27.0,59648.0,Bruno Alves,4-3-3,Gianluca Manganiello,Match Report,,9.0,5.0,24.9,0.0,0,0,2019,Parma
5,2018-09-22,15:00,Serie A,Matchweek 5,Sat,Home,W,2,0,Cagliari,2.3,0.9,28.0,14852.0,Riccardo Gagliolo,4-3-3,Giampaolo Calvarese,Match Report,,18.0,6.0,13.9,0.0,0,0,2019,Parma
6,2018-09-26,21:00,Serie A,Matchweek 6,Wed,Away,L,0,3,Napoli,0.1,2.6,34.0,29354.0,Bruno Alves,4-3-3,Daniele Doveri,Match Report,,3.0,0.0,24.3,0.0,0,0,2019,Parma
7,2018-09-30,18:00,Serie A,Matchweek 7,Sun,Home,W,1,0,Empoli,0.6,1.3,32.0,14584.0,Bruno Alves,4-3-3,Luca Pairetto,Match Report,,11.0,3.0,19.6,0.0,0,0,2019,Parma
8,2018-10-07,12:30,Serie A,Matchweek 8,Sun,Away,W,3,1,Genoa,1.2,1.8,40.0,20511.0,Bruno Alves,4-3-3,Daniele Chiffi,Match Report,,7.0,5.0,12.1,0.0,0,0,2019,Parma
9,2018-10-21,15:00,Serie A,Matchweek 9,Sun,Home,L,0,2,Lazio,0.2,2.8,35.0,18969.0,Bruno Alves,4-3-3,Michael Fabbri,Match Report,,4.0,1.0,22.3,1.0,0,0,2019,Parma
10,2018-10-27,15:00,Serie A,Matchweek 10,Sat,Away,L,0,3,Atalanta,0.9,3.3,35.0,18152.0,Bruno Alves,4-3-3,Rosario Abisso,Match Report,,14.0,2.0,19.1,0.0,0,0,2019,Parma
11,2018-11-04,15:00,Serie A,Matchweek 11,Sun,Home,D,0,0,Frosinone,0.5,0.5,43.0,14004.0,Bruno Alves,4-3-3,Gianluca Manganiello,Match Report,,11.0,1.0,27.6,1.0,0,0,2019,Parma
12,2018-11-10,15:00,Serie A,Matchweek 12,Sat,Away,W,2,1,Torino,1.6,2.6,34.0,17431.0,Bruno Alves,4-3-3,Davide Massa,Match Report,,14.0,5.0,15.1,0.0,0,0,2019,Parma
13,2018-11-25,12:30,Serie A,Matchweek 13,Sun,Home,W,2,1,Sassuolo,2.1,1.5,27.0,14354.0,Bruno Alves,4-3-3,Paolo Valeri,Match Report,,14.0,5.0,19.1,2.0,0,0,2019,Parma
14,2018-12-02,12:30,Serie A,Matchweek 14,Sun,Away,L,1,2,Milan,1.4,1.4,38.0,53275.0,Bruno Alves,4-3-3,Giampaolo Calvarese,Match Report,,7.0,1.0,9.8,0.0,0,0,2019,Parma
15,2018-12-09,15:00,Serie A,Matchweek 15,Sun,Home,D,1,1,Chievo,1.6,1.6,52.0,13994.0,Bruno Alves,4-3-3,Federico La Penna,Match Report,,17.0,6.0,19.2,1.0,0,0,2019,Parma
16,2018-12-16,15:00,Serie A,Matchweek 16,Sun,Away,L,0,2,Sampdoria,0.5,1.5,30.0,19000.0,Bruno Alves,4-3-3,Luca Pairetto,Match Report,,5.0,0.0,15.7,0.0,0,0,2019,Parma
17,2018-12-22,18:00,Serie A,Matchweek 17,Sat,Home,D,0,0,Bologna,0.8,0.3,62.0,15058.0,Bruno Alves,4-3-3,Rosario Abisso,Match Report,,13.0,0.0,23.3,1.0,0,0,2019,Parma
18,2018-12-26,15:00,Serie A,Matchweek 18,Wed,Away,W,1,0,Fiorentina,0.4,1.8,33.0,31767.0,Simone Iacoponi,4-3-3,Michael Fabbri,Match Report,,6.0,2.0,25.9,2.0,0,0,2019,Parma
19,2018-12-29,15:00,Serie A,Matchweek 19,Sat,Home,L,0,2,Roma,0.5,1.8,38.0,17997.0,Bruno Alves,4-3-3,Gianluca Manganiello,Match Report,,6.0,2.0,22.7,1.0,0,0,2019,Parma
20,2019-01-19,18:00,Serie A,Matchweek 20,Sat,Away,W,2,1,Udinese,2.2,1.8,39.0,15000.0,Bruno Alves,4-3-3,Paolo Mazzoleni,Match Report,,7.0,3.0,22.0,1.0,1,1,2019,Parma
21,2019-01-27,15:00,Serie A,Matchweek 21,Sun,Home,L,2,3,SPAL,2.5,2.0,37.0,15297.0,Bruno Alves,4-3-3,Rosario Abisso,Match Report,,9.0,3.0,18.3,1.0,1,1,2019,Parma
22,2019-02-02,20:30,Serie A,Matchweek 22,Sat,Away,D,3,3,Juventus,1.2,1.9,32.0,39548.0,Bruno Alves,4-3-3,Piero Giacomelli,Match Report,,11.0,5.0,18.7,1.0,0,0,2019,Parma
23,2019-02-09,20:30,Serie A,Matchweek 23,Sat,Home,L,0,1,Inter,0.5,2.2,35.0,18155.0,Bruno Alves,4-3-3,Massimiliano Irrati,Match Report,,8.0,1.0,16.6,1.0,0,0,2019,Parma
24,2019-02-16,18:00,Serie A,Matchweek 24,Sat,Away,L,1,2,Cagliari,0.5,2.2,42.0,16119.0,Bruno Alves,4-3-3,Gianluca Manganiello,Match Report,,9.0,3.0,17.4,0.0,0,0,2019,Parma
25,2019-02-24,18:00,Serie A,Matchweek 25,Sun,Home,L,0,4,Napoli,0.5,1.1,34.0,18478.0,Bruno Alves,4-3-3,Daniele Chiffi,Match Report,,12.0,2.0,23.5,0.0,0,0,2019,Parma
26,2019-03-02,15:00,Serie A,Matchweek 26,Sat,Away,D,3,3,Empoli,1.3,2.7,38.0,8404.0,Bruno Alves,4-3-3,Marco Di Bello,Match Report,,8.0,7.0,12.7,0.0,0,0,2019,Parma
27,2019-03-09,18:00,Serie A,Matchweek 27,Sat,Home,W,1,0,Genoa,1.7,0.9,41.0,14787.0,Bruno Alves,4-3-3,Juan Sacchi,Match Report,,9.0,3.0,12.0,0.0,0,0,2019,Parma
28,2019-03-17,15:00,Serie A,Matchweek 28,Sun,Away,L,1,4,Lazio,0.4,1.7,46.0,38000.0,Bruno Alves,4-3-3,Luca Banti,Match Report,,5.0,1.0,19.5,0.0,0,0,2019,Parma
29,2019-03-31,12:30,Serie A,Matchweek 29,Sun,Home,L,1,3,Atalanta,1.0,3.8,32.0,18168.0,Bruno Alves,4-3-3,Daniele Chiffi,Match Report,,9.0,4.0,24.2,1.0,0,0,2019,Parma
30,2019-04-03,21:00,Serie A,Matchweek 30,Wed,Away,L,2,3,Frosinone,2.1,1.9,39.0,12285.0,Simone Iacoponi,4-3-3,Gianluca Manganiello,Match Report,,11.0,3.0,21.6,0.0,1,1,2019,Parma
31,2019-04-06,15:00,Serie A,Matchweek 31,Sat,Home,D,0,0,Torino,0.6,0.9,36.0,16924.0,Simone Iacoponi,3-4-3,Daniele Doveri,Match Report,,6.0,1.0,16.5,0.0,0,0,2019,Parma
32,2019-04-14,15:00,Serie A,Matchweek 32,Sun,Away,D,0,0,Sassuolo,0.9,1.2,29.0,12538.0,Simone Iacoponi,4-3-3,Marco Piccinini,Match Report,,2.0,0.0,29.0,0.0,0,1,2019,Parma
33,2019-04-20,12:30,Serie A,Matchweek 33,Sat,Home,D,1,1,Milan,1.0,0.7,42.0,20018.0,Bruno Alves,4-4-2,Paolo Valeri,Match Report,,12.0,1.0,20.1,1.0,0,0,2019,Parma
34,2019-04-28,15:00,Serie A,Matchweek 34,Sun,Away,D,1,1,Chievo,0.5,0.8,48.0,7000.0,Bruno Alves,3-5-2,Juan Sacchi,Match Report,,8.0,3.0,16.1,0.0,0,0,2019,Parma
35,2019-05-05,15:00,Serie A,Matchweek 35,Sun,Home,D,3,3,Sampdoria,2.4,2.4,37.0,16992.0,Bruno Alves,3-5-2,Michael Fabbri,Match Report,,8.0,5.0,21.8,0.0,1,1,2019,Parma
36,2019-05-13,19:00,Serie A,Matchweek 36,Mon,Away,L,1,4,Bologna,0.6,1.5,35.0,20656.0,Bruno Alves,3-4-3,Luca Pairetto,Match Report,,6.0,1.0,18.0,0.0,0,0,2019,Parma
37,2019-05-19,15:00,Serie A,Matchweek 37,Sun,Home,W,1,0,Fiorentina,0.6,1.1,38.0,17333.0,Gervinho,4-3-3,Piero Giacomelli,Match Report,,12.0,2.0,21.2,1.0,0,0,2019,Parma
38,2019-05-26,20:30,Serie A,Matchweek 38,Sun,Away,L,1,2,Roma,1.0,1.7,42.0,62304.0,Bruno Alves,4-3-3,Paolo Mazzoleni,Match Report,,14.0,5.0,21.2,1.0,0,0,2019,Parma
1,2018-08-19,20:30,Serie A,Matchweek 1,Sun,Away,L,0,2,Empoli,0.9,1.3,54.0,7335.0,Luca Ceppitelli,4-3-1-2,Daniele Chiffi,Match Report,,15.0,3.0,17.3,1.0,0,0,2019,Cagliari
2,2018-08-26,20:30,Serie A,Matchweek 2,Sun,Home,D,2,2,Sassuolo,1.3,1.8,41.0,14432.0,Daniele Dessena,4-3-1-2,Luca Pairetto,Match Report,,15.0,6.0,14.1,0.0,0,0,2019,Cagliari
3,2018-09-02,20:30,Serie A,Matchweek 3,Sun,Away,W,1,0,Atalanta,0.3,0.4,47.0,17709.0,Marco Sau,4-3-1-2,Fabio Maresca,Match Report,,6.0,3.0,19.3,1.0,0,0,2019,Cagliari
4,2018-09-16,20:30,Serie A,Matchweek 4,Sun,Home,D,1,1,Milan,0.5,2.1,36.0,16201.0,Nicolò Barella,4-3-1-2,Rosario Abisso,Match Report,,6.0,2.0,23.6,0.0,0,0,2019,Cagliari
5,2018-09-22,15:00,Serie A,Matchweek 5,Sat,Away,L,0,2,Parma,0.9,2.3,72.0,14852.0,Marco Sau,4-3-1-2,Giampaolo Calvarese,Match Report,,16.0,2.0,18.3,1.0,0,0,2019,Cagliari
6,2018-09-26,21:00,Serie A,Matchweek 6,Wed,Home,D,0,0,Sampdoria,1.0,2.1,47.0,14038.0,Nicolò Barella,4-3-1-2,Gianluca Rocchi,Match Report,,14.0,1.0,16.2,0.0,0,0,2019,Cagliari
7,2018-09-29,20:30,Serie A,Matchweek 7,Sat,Away,L,0,2,Inter,0.2,1.0,50.0,55486.0,Daniele Dessena,4-3-1-2,Davide Massa,Match Report,,6.0,2.0,17.5,0.0,0,0,2019,Cagliari
8,2018-10-06,15:00,Serie A,Matchweek 8,Sat,Home,W,2,0,Bologna,1.7,0.4,52.0,15019.0,Nicolò Barella,4-3-1-2,Fabrizio Pasqua,Match Report,,11.0,5.0,18.7,1.0,0,0,2019,Cagliari
9,2018-10-21,18:00,Serie A,Matchweek 9,Sun,Away,D,1,1,Fiorentina,1.0,1.6,43.0,31567.0,Luca Ceppitelli,4-3-1-2,Piero Giacomelli,Match Report,,9.0,4.0,20.3,2.0,0,0,2019,Cagliari
10,2018-10-28,15:00,Serie A,Matchweek 10,Sun,Home,W,2,1,Chievo,1.5,1.2,49.0,15805.0,Luca Ceppitelli,4-3-1-2,Marco Piccinini,Match Report,,15.0,3.0,16.9,1.0,0,0,2019,Cagliari
11,2018-11-03,20:30,Serie A,Matchweek 11,Sat,Away,L,1,3,Juventus,0.7,1.8,47.0,40644.0,Luca Ceppitelli,4-3-1-2,Maurizio Mariani,Match Report,,6.0,2.0,20.1,0.0,0,0,2019,Cagliari
